title,authors,year,venue,category,tags,paper_url,project_url,code_url,dataset_url,code_status,real_robot,robot_platform,summary
LadderMan: Learning Humanoid Perceptive Ladder Climbing,Siheng Zhao; Yuanhang Zhang; Ziqi Lu; Pieter Abbeel; Rocky Duan; Koushil Sreenath; Yue Wang; C. Karen Liu; Guanya Shi,2026,arXiv 2026.06,Whole-Body Motion Tracking and Imitation,"ladder-climbing, perceptive-control, sim-to-real, whole-body",https://arxiv.org/abs/2606.05873,https://ladderman-robot.github.io,,,🌐 Project Page,yes,humanoid,Two-stage perceptive policy lets humanoids climb diverse ladders and manipulate in constrained vertical terrain.
Learning Loco-Manipulation From SMPC Demonstrations With Sparse Offline-to-Online RL,Martin Schuck; Maks Sorokin; Simone Manni; Duy Ta; Angela P. Schoellig; Marco Hutter; Simon Le Cleac'H; Jan Brüdigam,2026,arXiv 2026.08,Whole-Body Control and Loco-Manipulation,"SMPC-demonstrations, offline-to-online-RL, sparse-rewards, sim2real, Unitree-G1",https://arxiv.org/abs/2608.12063,https://pages.rai-inst.com/smpc2rl/,,,🌐 Project Page,yes,Unitree G1 / arm-equipped Spot,Uses sample-based MPC demonstrations to bootstrap sparse-reward offline-to-online RL for loco-manipulation skills deployed on Spot and G1.
Light-Loco-Parkour: Versatile Perceptive Whole-Body Locomotion via Multi-Skill Distillation,Hongming Chen; Zhuoran Li; Hongxi Wang; Jiangpeng Hu; Ziliang Li; Peize Liu; QingRui Zhao; Xuhao Liu; Liang Pan; Ximin Lyu; Yuntao Ma; Tingxiang Fan,2026,arXiv 2026.08,Whole-Body Control and Loco-Manipulation,"perceptive-locomotion, parkour, multi-skill-distillation, depth, whole-body",https://arxiv.org/abs/2608.02653,https://light-loco-parkour.github.io/,,,🌐 Project Page,yes,humanoid,"Distills terrain-conditioned whole-body traversal skills into a single depth-conditioned humanoid locomotion policy for walking, balancing, climbing, stepping down, and vaulting."
Mind Your Steps: A General Learning Framework for Accurate Humanoid Foothold Tracking,Alessandro Montenegro; Shihao Li; Puze Liu; Alberto Maria Metelli; Jan Peters,2026,RSS 2026,Whole-Body Motion Tracking and Imitation,"foothold-tracking, locomotion, navigation, humanoid",https://arxiv.org/abs/2606.08253,https://github.com/MontenegroAlessandro/mind-your-steps,,,🌐 Project Page,yes,Booster T1 / humanoid,"Learning framework for accurate foothold placement on humanoids, improving safe navigation before manipulation."
Proprioceptive-visual correspondence enables self-other distinction in humanoid robots,Yurun Chen; Tianyuan Gao; Yizhong Ge; Shikun Ban; Yizhou Wang; Hongkai Xiong; Wenjun Zeng; Wentao Zhu,2026,arXiv 2026.06,Human-to-Humanoid Retargeting,"self-model, proprioception, vision, motion-retargeting",https://arxiv.org/abs/2606.13222,https://euron-zc.github.io/humanoid-self-model/,,,🌐 Project Page,yes,humanoid,Learns self-other distinction and a predictive 3D body occupancy model from proprioceptive-visual correspondence.
RealDexUMI: A Wearable Universal Manipulation Interface for Dexterous Robot Learning,Chaoyi Xu; Yixuan Jiang; Jiahui Huan; Yuhui Fu; Haoyu Zhou; Weitian Yuan; Jiayi Yu; Wanpeng Zhang; Haoqi Yuan; Zongqing Lu,2026,arXiv 2026.06,Teleoperation and Demonstration Collection,"wearable-interface, dexterous, UMI, contact-aware",https://arxiv.org/abs/2606.06033,https://research.beingbeyond.com/realdexumi,,,🌐 Project Page,yes,dexterous hands / humanoid-relevant manipulation,Wearable universal manipulation interface preserves fine hand-object interactions while producing deployable dexterous robot data.
Reinforcement Learning-Based Control for an Inline Skating Humanoid Robot,Ethan Marot; Thomas Bi; Clemens Schwarke; Victor Klemm; Marco Hutter; Raffaello D'Andrea,2026,IROS 2026 / arXiv 2026.06,Whole-Body Motion Tracking and Imitation,"humanoid-locomotion, skating, zero-shot-sim2real, Booster-T1",https://arxiv.org/abs/2606.31807,https://www.youtube.com/watch?v=-_APcOS7uFo,,,🌐 Project Page,yes,Booster T1,"Trains RL policies that transfer zero-shot to a Booster T1 humanoid wearing passive inline skates, producing edge-driven propulsion and perturbation recovery."
"RoboNaldo: Accurate, Stable and Powerful Humanoid Soccer Shooting via Motion-Guided Curriculum Reinforcement Learning",Yichao Zhong; Yidan Lu; Yuhang Lu; Tianyang Tang; Haoguang Mai; Yixuan Pan; Tianyu Li; Li Chen; Jingbo Wang; Zhongyu Li; Peng Lu; Hongyang Li,2026,arXiv 2026.06,Whole-Body Motion Tracking and Imitation,"soccer, shooting, curriculum-rl, whole-body, Unitree-G1",https://arxiv.org/abs/2606.11092,https://opendrivelab.com/RoboNaldo,,,🌐 Project Page,yes,Unitree G1,"Three-stage motion-guided curriculum RL for stable, accurate high-impulse humanoid soccer shooting."
ROVE: Unlocking Human Interventions for Humanoid Manipulation via Reinforcement Learning,Wei Xiao; Weiliang Tang; Yuying Ge; Hui Zhou; Yao Mu; Li Zhang; Yixiao Ge,2026,arXiv 2026.06,Whole-Body Control and Loco-Manipulation,"humanoid-manipulation, human-interventions, VLA-post-training, RL",https://arxiv.org/abs/2606.17011,https://xpeng-robotics.github.io/rove,,,🌐 Project Page,yes,XPENG humanoid / dexterous humanoid,Uses optimistic value estimation to learn from imperfect human interventions and improve real-world humanoid VLA manipulation rollouts.
SigLoMa — Learning Open-World Quadrupedal Loco-Manipulation from Ego-Centric Vision,Shiyi Chen; Haiyi Liu; Mingye Yang; Jiaqi Zhang; Debing Zhang,2026,arXiv 2026.05,Whole-Body Control and Loco-Manipulation,"quadruped, ego-centric, sigma-points, kalman-filter, active-sampling, open-vocabulary",https://arxiv.org/abs/2605.03846,https://11chens.github.io/SigLoMa/,,,🌐 Project Page,yes,quadruped,Sigma-Points geometric representation + ego-centric Kalman filter and active-sampling curriculum for open-world pick-and-place from 5Hz detector.
TopoRetarget: Interaction-Preserving Retargeting for Dexterous Manipulation,Jielin Wu; Shenzhe Yao; Guanqi He; Xiaohan Liu; Zhaoqing Zeng; Xiangrui Jiang; Han Yang; Wentao Zhang; Hang Zhao,2026,arXiv 2026.06,Human-to-Humanoid Retargeting,"dexterous-retargeting, hand-object-contact, interaction-graph, sim-to-real",https://arxiv.org/abs/2606.16272,https://toporetarget2026.github.io/TopoRetarget/,,,🌐 Project Page,yes,dexterous hands / humanoid hands,Retargets dexterous manipulation by preserving local hand-object interaction graphs instead of copying hand pose alone.
Universal Manipulation Exoskeleton: Learning Compliant Whole-Body Policies with Real-time Torque Feedback,Litian Liang; Jingxi Xu; Xinda Qi; Yujun Cai; Houzhu Ding; Luqi Wang; Zhixin Sun; Jyh-Herng Chow; Ming Yang; Mark Cutkosky,2026,arXiv 2026.06,Teleoperation and Demonstration Collection,"exoskeleton, torque-feedback, compliant-policy, whole-body-manipulation",https://arxiv.org/abs/2606.14218,https://ume-exo.github.io/,,,🌐 Project Page,yes,humanoid-relevant mobile manipulation,Portable upper-limb exoskeleton records arm configurations and joint torque feedback for learning contact-compliant whole-body manipulation policies.
VAIC: Vision-Guided Humanoid Agile Object Interaction Control via Decoupled Commands,Dongting Li; Qianyang Wu; Xingyu Chen; Liang Li; Yuhang Lin; Sikai Wu; Guoyao Zhang; Mingliang Zhou; Diyun Xiang; Qiang Zhang; Renjing Xu; Jianzhu Ma,2026,arXiv 2026.06,Whole-Body Control and Loco-Manipulation,"vision-guided, agile-object-interaction, decoupled-commands, whole-body",https://arxiv.org/abs/2606.09286,https://vaic-humanoid.github.io/,,,🌐 Project Page,yes,humanoid,Decoupled command framework for vision-guided agile humanoid object interaction under imperfect observability.
APEX - Learning Adaptive High-Platform Traversal for Humanoid Robots,,2026,arXiv 2026.02,Whole-Body Motion Tracking and Imitation,,https://arxiv.org/abs/2602.11143,https://apex-humanoid.github.io/,,,🌐 Project Page,no,,Adaptive high-platform traversal for humanoids.
ComFree-Sim - A GPU-Parallelized Analytical Contact Physics Engine for Scalable Contact-Rich Robotics Simulation and Control,,2026,arXiv 2026.03,Datasets and Benchmarks,,https://arxiv.org/abs/2603.12185,https://irislab.tech/comfree-sim/,,,🌐 Project Page,no,,GPU-parallel analytical contact physics engine.
ComplexMimic: Human-Scene Interaction Imitation in Complex 3D Environments,Lu Pan; Hongwei Zhao,2026,arXiv 2026.07,Related Character Animation and Physics-Based Motion Generation,"human-scene-interaction, physics-based-imitation, motion-tracking, complex-scenes",https://arxiv.org/abs/2607.02034,https://github.com/LuPan23/ComplexMimic,,,🌐 Project Page,no,simulated humanoid / physics character,Uses dual imitation and interaction experts plus difficulty-aware distillation to imitate human-scene interactions in complex 3D environments.
Developing Combined Manipulation and Locomotion Skills with Interaction Representation and Skill Composition,Fanxing Meng; Jing Xiao,2026,Humanoids 2026 submission / arXiv 2026.08,Whole-Body Control and Loco-Manipulation,"skill-composition, grasping, standing-up, walking, humanoid",https://arxiv.org/abs/2608.00208,https://youtu.be/x-7x89fSJWY,,,🌐 Project Page,no,humanoid robot,"Learns whole-body reaching and grasping, then composes it with standing-up and walking policies through hand-object interaction scores."
EgoHumanoid - Unlocking In-the-Wild Loco-Manipulation with Robot-Free Egocentric Demonstration,,2026,arXiv 2026.02,Whole-Body Control and Loco-Manipulation,,https://arxiv.org/abs/2602.10106,https://opendrivelab.com/EgoHumanoid/,,,🌐 Project Page,no,,In-the-wild loco-manipulation from robot-free egocentric demonstrations.
HAIC - Humanoid Agile Object Interaction Control via Dynamics-Aware World Model,,2026,arXiv 2026.02,Whole-Body Control and Loco-Manipulation,,https://arxiv.org/abs/2602.11758,https://haic-humanoid.github.io/,,,🌐 Project Page,no,,Agile humanoid object interaction with dynamics-aware world model.
HOPE: Hand-Object Pressure Estimation from Monocular Videos,Subin Jeon; Byungjun Kim; Hanbyul Joo,2026,arXiv 2026.08,Evaluation Metrics and Contact Modeling,"hand-object-pressure, monocular-video, contact-estimation, tactile-supervision",https://arxiv.org/abs/2608.06192,https://subin6.github.io/page-hope,,,🌐 Project Page,no,hand-object interaction data,"Predicts temporally evolving hand-mesh pressure and contact from monocular hand-object videos by aligning tactile-glove, planar-sensor, and contact-distance supervision."
Humanoid Manipulation Interface - Humanoid Whole-Body Manipulation from Robot-Free Demonstrations,,2026,arXiv 2026.02,Whole-Body Control and Loco-Manipulation,,https://arxiv.org/abs/2602.06643,https://humanoid-manipulation-interface.github.io,,,🌐 Project Page,no,,Whole-body humanoid manipulation from robot-free demonstrations.
HumanoidArena: Benchmarking Egocentric Hierarchical Whole-Body Learning,Taowen Wang; Zikang Xie; Bin Yang; Yunheng Wang; Zizhao Yuan; Yuetong Fang; Yixiao Feng; Yichi Wang; Xingyu Chen; Haodong Chen; Qiwei Wu; Weisheng Xu; Lihan Chen; Lusong Li; Zecui Zeng; Renjing Xu,2026,arXiv 2026.06,Datasets and Benchmarks,"benchmark, egocentric-control, hierarchical-policy, whole-body-learning",https://arxiv.org/abs/2606.17833,https://humanoidarena.github.io,,,🌐 Project Page,no,humanoid,Simulation-first benchmark evaluating whether high-level egocentric policies produce intermediate whole-body actions that trackers can execute.
HumanX - Toward Agile and Generalizable Humanoid Interaction Skills from Human Videos,,2026,arXiv 2026.02,Human-Object Interaction Motion Generation,,https://arxiv.org/abs/2602.02473,https://wyhuai.github.io/human-x/,,,🌐 Project Page,no,,Agile generalizable humanoid interaction skills learned from human videos.
Kimodo - Scaling Controllable Human Motion Generation,,2026,NVIDIA / website 2026.03,Related Character Animation and Physics-Based Motion Generation,,https://research.nvidia.com/labs/sil/projects/kimodo/,https://research.nvidia.com/labs/sil/projects/kimodo/,,,🌐 Project Page,no,,Scaling controllable human motion generation.
Labimus: A Simulation and Benchmark for Humanoid Dexterous Manipulation in Chemical Laboratory,Yuhan Wu; Zhao Jin; Tao Li; Yuheng Zhang; Zhichao Wang; Shuo Wang; Jun Jiang; Xiaobo Li; Yanyong Zhang; Jian Tang; Zhengping Che; Yan Xia,2026,arXiv 2026.06,Datasets and Benchmarks,"benchmark, humanoid-dexterous-manipulation, chemistry-lab, precision-evaluation",https://arxiv.org/abs/2606.31037,https://labimus.github.io/,,,🌐 Project Page,no,humanoid dexterous hands,Reconstructs organic-chemistry workstations and defines precision-critical humanoid manipulation tasks with instrument readouts and quantitative tolerances.
LATENT - Learning Athletic Humanoid Tennis Skills from Imperfect Human Motion Data,,2026,website 2026.03,Whole-Body Control and Loco-Manipulation,,https://zzk273.github.io/LATENT/,https://zzk273.github.io/LATENT/,,,🌐 Project Page,no,,Learns humanoid tennis skills from imperfect human motion captures.
MAD-HOI: Masked Autoregressive Diffusion for Generating Articulated Hand Object Interactions from Text,Ananya Bal; Kartik Sharma; Ethan Lai; Samyak Tiwari; Liza Dahiya; Chaitanya Chawla; Laszlo A. Jeni,2026,arXiv 2026.08,Human-Object Interaction Motion Generation,"text-to-HOI, masked-autoregression, flow-matching, articulated-objects, contact",https://arxiv.org/abs/2608.10162,https://ananyabal.github.io/MAD-HOI_supplementary_3D_visualizations/visualize_hoi_motions.html,,,🌐 Project Page,no,hand-object interaction synthesis,"Uses masked autoregression with a continuous diffusion/flow head to generate, complete, infill, and terminate articulated hand-object interaction sequences from text."
MOCHI: Motion Enhancement of Collaborative Human-object Interactions,Jiye Lee; Yonghun Choi; Jungdam Won,2026,SIGGRAPH 2026 / ACM TOG,Human-Object Interaction Motion Generation,"collaborative-HOI, motion-enhancement, contact, multi-human-object",https://arxiv.org/abs/2606.18243,https://jiyewise.github.io/projects/MOCHI/,,,🌐 Project Page,no,,"Enhances noisy collaborative multi-human object-interaction captures by improving contact alignment, hand articulation, and temporal consistency."
Perceptive Humanoid Parkour - Chaining Dynamic Human Skills via Motion Matching,,2026,arXiv 2026.02,Whole-Body Motion Tracking and Imitation,,https://arxiv.org/abs/2602.15827,https://php-parkour.github.io/,,,🌐 Project Page,no,,Perceptive humanoid parkour by chaining dynamic skills via motion matching.
SafeFlow - Real-Time Text-Driven Humanoid Whole-Body Control via Physics-Guided Rectified Flow and Selective Safety Gating,,2026,arXiv 2026.03,Whole-Body Motion Tracking and Imitation,,https://arxiv.org/abs/2603.23983,https://hanbyelcho.info/safeflow/,,,🌐 Project Page,no,,Text-driven humanoid whole-body control using physics-guided rectified flow with safety gating.
SCRIPT: Scalable Diffusion Policy with Multi-stage Training for Language-driven Physics-based Humanoid Control,Jingyan Zhang; Han Liang; Ruichi Zhang; Bin Li; Juze Zhang; Xin Chen; Jingya Wang; Lan Xu; Jingyi Yu,2026,arXiv 2026.05,Whole-Body Motion Tracking and Imitation,"language-driven-control, diffusion-policy, physics-based, humanoid",https://arxiv.org/abs/2605.22894,https://zhanglele12138.github.io/SCRIPT/,,,🌐 Project Page,no,physics-based humanoid,Joint action-state-text diffusion transformer for long-horizon language-driven physics-based humanoid control.
Surface Keypoint Representation for Multi-Object and Articulated Human-Object Interaction Generation,Xiaogang Peng; Zeyu Han; Zichong Meng; Yiming Xie; Jihua Zhu; Gang Hua; Huaizu Jiang,2026,arXiv 2026.08,Human-Object Interaction Motion Generation,"surface-keypoints, multi-object-HOI, articulated-objects, contact-distance-field",https://arxiv.org/abs/2608.03158,https://neu-vi.github.io/SK-HOI/,,,🌐 Project Page,no,human-object interaction synthesis,Represents object motion with surface keypoint trajectories and generates whole-body HOI for multi-object and articulated-object settings through contact-field guidance.
ULTRA - Unified Multimodal Control for Autonomous Humanoid Whole-Body Loco-Manipulation,,2026,arXiv 2026.03,Whole-Body Control and Loco-Manipulation,,https://arxiv.org/abs/2603.03279,https://ultra-humanoid.github.io/,,,🌐 Project Page,no,,Unified multimodal controller for autonomous whole-body loco-manipulation.
WHOLE - World-Grounded Hand-Object Lifted from Egocentric Videos,,2026,arXiv 2026.02,Human-Object Interaction Motion Generation,,https://arxiv.org/abs/2602.22209,https://judyye.github.io/whole-www/,,,🌐 Project Page,no,,World-grounded hand-object lifting from egocentric videos.
Whole-Body Planning for Humanoids Navigating Confined Spaces via Self-Collision Avoidance References,Carlos Gonzalez; Luis Sentis,2026,arXiv 2026.08,Whole-Body Control and Loco-Manipulation,"whole-body-planning, confined-spaces, self-collision-avoidance, residual-RL, Unitree-G1",https://arxiv.org/abs/2608.10220,https://carlosiglezb.github.io/confined-space-wbp-humanoid/,,,🌐 Project Page,no,Unitree G1,Generates collision-aware whole-body plans for G1 confined-space traversal and uses those plans as references for residual-RL execution.
Bionic Human-Motion Style Transfer for Physically Executable Whole-Body Control of Humanoid Robots,Tianchen Huang; Mingkuan Zhao; Yang Gao; Feiyang Yuan; Junchi Gu; Xiaohu Zhang; Dongdong Zhao; Shi Yan; Yu Wang; Wei Gao; Shiwu Zhang,2026,arXiv 2026.06,Whole-Body Motion Tracking and Imitation,"style-transfer, diffusion, whole-body, Unitree-G1",https://arxiv.org/abs/2606.03536,https://huangtc233.github.io/bionic-style-transfer/,,,⏳ Code Coming Soon,yes,Unitree G1,Physics-aware diffusion transfers exemplar human motion style onto executable humanoid whole-body references.
